caloriesConsumed,diffFit0,diffFit1,lmFit0,lmFit1,treeFit0,treeFit1,bartFit0,bartFit1,trueFit0,trueFit1
17.017017017017018,4999.712976851327,4569.61340195905,4983.771778577676,4552.816369054889,4999.712976851327,4694.1697755873565,4984.283323308577,4709.879493730421,5000,4733.27256185114
18.01801801801802,4999.712976851327,4569.61340195905,4983.808593335275,4552.853183812488,4999.712976851327,4694.1697755873565,4984.283323308577,4709.879493730421,5000,4732.30663095528
19.01901901901902,4999.712976851327,4569.61340195905,4983.845408092874,4552.889998570087,4999.712976851327,4694.1697755873565,4984.283323308577,4709.879493730421,5000,4731.342704065427
20.02002002002002,4999.712976851327,4569.61340195905,4983.882222850474,4552.926813327687,4999.712976851327,4694.1697755873565,4992.4647998615565,4715.614625124984,5000,4730.380781181582
21.021021021021024,4999.712976851327,4569.61340195905,4983.919037608073,4552.9636280852865,4999.712976851327,4694.1697755873565,4992.4647998615565,4715.614625124984,5000,4729.420862303745
22.022022022022025,4999.712976851327,4569.61340195905,4983.955852365673,4553.0004428428865,4999.712976851327,4694.1697755873565,4992.4647998615565,4715.614625124984,5000,4728.462947431916
23.023023023023026,4999.712976851327,4569.61340195905,4983.992667123272,4553.037257600486,4999.712976851327,4694.1697755873565,4992.4647998615565,4715.614625124984,5000,4727.507036566096
24.024024024024026,4999.712976851327,4569.61340195905,4984.029481880872,4553.074072358085,4999.712976851327,4694.1697755873565,4992.4647998615565,4715.614625124984,5000,4726.553129706283
25.025025025025027,4999.712976851327,4569.61340195905,4984.066296638472,4553.110887115685,4999.712976851327,4694.1697755873565,4992.4647998615565,4715.614625124984,5000,4725.601226852478
26.026026026026027,4999.712976851327,4569.61340195905,4984.103111396071,4553.147701873284,4999.712976851327,4694.1697755873565,4992.4647998615565,4715.614625124984,5000,4724.651328004681
27.027027027027028,4999.712976851327,4569.61340195905,4984.139926153671,4553.184516630884,4999.712976851327,4694.1697755873565,4992.4647998615565,4715.614625124984,5000,4723.703433162893
28.028028028028032,4999.712976851327,4569.61340195905,4984.17674091127,4553.221331388483,4999.712976851327,4694.1697755873565,4992.4647998615565,4715.614625124984,5000,4722.757542327112
29.029029029029033,4999.712976851327,4569.61340195905,4984.213555668869,4553.258146146082,4999.712976851327,4694.1697755873565,4992.4647998615565,4715.614625124984,5000,4721.813655497339
30.030030030030034,4999.712976851327,4569.61340195905,4984.250370426469,4553.294960903682,4999.712976851327,4694.1697755873565,4984.437674658437,4705.274465833446,5000,4720.871772673574
31.031031031031034,4999.712976851327,4569.61340195905,4984.287185184068,4553.331775661281,4999.712976851327,4694.1697755873565,4984.437674658437,4705.274465833446,5000,4719.931893855818
32.032032032032035,4999.712976851327,4569.61340195905,4984.323999941667,4553.368590418881,4999.712976851327,4694.1697755873565,4984.437674658437,4705.274465833446,5000,4718.994019044069
33.033033033033036,4999.712976851327,4569.61340195905,4984.360814699267,4553.405405176481,4999.712976851327,4694.1697755873565,4984.437674658437,4705.274465833446,5000,4718.058148238329
34.034034034034036,4999.712976851327,4569.61340195905,4984.3976294568665,4553.44221993408,4999.712976851327,4694.1697755873565,4984.437674658437,4705.274465833446,5000,4717.124281438596
35.03503503503504,4999.712976851327,4569.61340195905,4984.434444214467,4553.47903469168,4999.712976851327,4694.1697755873565,4984.437674658437,4705.274465833446,5000,4716.192418644871
36.03603603603604,4999.712976851327,4569.61340195905,4984.471258972066,4553.515849449279,4999.712976851327,4694.1697755873565,4984.437674658437,4705.274465833446,5000,4715.262559857154
37.03703703703704,4999.712976851327,4569.61340195905,4984.508073729665,4553.552664206878,4999.712976851327,4694.1697755873565,4984.437674658437,4705.274465833446,5000,4714.3347050754455
38.03803803803804,4999.712976851327,4569.61340195905,4984.544888487265,4553.589478964478,4999.712976851327,4694.1697755873565,4984.437674658437,4705.274465833446,5000,4713.408854299745
39.03903903903904,4999.712976851327,4569.61340195905,4984.581703244864,4553.626293722077,4999.712976851327,4694.1697755873565,4984.437674658437,4705.274465833446,5000,4712.485007530053
40.04004004004004,4999.712976851327,4569.61340195905,4984.618518002464,4553.663108479677,4999.712976851327,4694.1697755873565,4984.441515352943,4704.457800051869,5000,4711.563164766368
41.04104104104105,4999.712976851327,4569.61340195905,4984.655332760063,4553.699923237276,4999.712976851327,4694.1697755873565,4984.441515352943,4704.457800051869,5000,4710.6433260086915
42.04204204204205,4999.712976851327,4569.61340195905,4984.692147517662,4553.7367379948755,4999.712976851327,4694.1697755873565,4984.441515352943,4704.457800051869,5000,4709.725491257022
43.04304304304305,4999.712976851327,4569.61340195905,4984.728962275262,4553.773552752476,4999.712976851327,4694.1697755873565,4984.441515352943,4704.457800051869,5000,4708.809660511362
44.04404404404405,4999.712976851327,4569.61340195905,4984.7657770328615,4553.810367510075,4999.712976851327,4694.1697755873565,4984.441515352943,4704.457800051869,5000,4707.8958337717095
45.04504504504505,4999.712976851327,4569.61340195905,4984.8025917904615,4553.847182267675,4999.712976851327,4694.1697755873565,4984.441515352943,4704.457800051869,5000,4706.984011038065
46.04604604604605,4999.712976851327,4569.61340195905,4984.839406548061,4553.883997025274,4999.712976851327,4694.1697755873565,4984.441515352943,4704.457800051869,5000,4706.074192310429
47.04704704704705,4999.712976851327,4569.61340195905,4984.87622130566,4553.920811782873,4999.712976851327,4694.1697755873565,4984.441515352943,4704.457800051869,5000,4705.1663775888
48.04804804804805,4999.712976851327,4569.61340195905,4984.91303606326,4553.957626540473,4999.712976851327,4694.1697755873565,4984.441515352943,4704.457800051869,5000,4704.260566873179
49.04904904904905,4999.712976851327,4569.61340195905,4984.949850820859,4553.994441298072,4999.712976851327,4694.1697755873565,4984.441515352943,4704.457800051869,5000,4703.356760163567
50.050050050050054,4999.712976851327,4569.61340195905,4984.986665578458,4554.031256055671,4999.712976851327,4694.1697755873565,4985.515843529316,4693.001556275599,5000,4702.454957459962
51.051051051051054,4999.712976851327,4569.61340195905,4985.023480336058,4554.068070813271,4999.712976851327,4694.1697755873565,4985.515843529316,4693.001556275599,5000,4701.555158762366
52.052052052052055,4999.712976851327,4569.61340195905,4985.060295093657,4554.1048855708705,4999.712976851327,4694.1697755873565,4985.515843529316,4693.001556275599,5000,4700.6573640707775
53.053053053053056,4999.712976851327,4569.61340195905,4985.097109851257,4554.1417003284705,4999.712976851327,4694.1697755873565,4985.515843529316,4693.001556275599,5000,4699.761573385197
54.054054054054056,4999.712976851327,4569.61340195905,4985.133924608856,4554.17851508607,4999.712976851327,4694.1697755873565,4985.515843529316,4693.001556275599,5000,4698.867786705625
55.05505505505506,4999.712976851327,4569.61340195905,4985.170739366456,4554.215329843669,4999.712976851327,4694.1697755873565,4985.515843529316,4693.001556275599,5000,4697.97600403206
56.056056056056065,4999.712976851327,4569.61340195905,4985.207554124056,4554.252144601269,4999.712976851327,4694.1697755873565,4985.515843529316,4693.001556275599,5000,4697.086225364504
57.057057057057065,4999.712976851327,4569.61340195905,4985.244368881655,4554.288959358868,4999.712976851327,4694.1697755873565,4985.515843529316,4693.001556275599,5000,4696.198450702956
58.058058058058066,4999.712976851327,4569.61340195905,4985.281183639255,4554.325774116468,4999.712976851327,4694.1697755873565,4985.515843529316,4693.001556275599,5000,4695.312680047415
59.05905905905907,4999.712976851327,4569.61340195905,4985.317998396854,4554.362588874067,4999.712976851327,4694.1697755873565,4985.515843529316,4693.001556275599,5000,4694.428913397883
60.06006006006007,4999.712976851327,4569.61340195905,4985.354813154453,4554.399403631666,4999.712976851327,4694.1697755873565,4986.152148267842,4699.483231931272,5000,4693.547150754358
61.06106106106107,4999.712976851327,4569.61340195905,4985.391627912053,4554.436218389266,4999.712976851327,4694.1697755873565,4986.152148267842,4699.483231931272,5000,4692.667392116841
62.06206206206207,4999.712976851327,4569.61340195905,4985.428442669652,4554.473033146865,4999.712976851327,4694.1697755873565,4986.152148267842,4699.483231931272,5000,4691.7896374853335
63.06306306306307,4999.712976851327,4569.61340195905,4985.465257427252,4554.5098479044655,4999.712976851327,4694.1697755873565,4986.152148267842,4699.483231931272,5000,4690.913886859833
64.06406406406407,4999.712976851327,4569.61340195905,4985.502072184851,4554.546662662065,4999.712976851327,4694.1697755873565,4986.152148267842,4699.483231931272,5000,4690.04014024034
65.06506506506507,4999.712976851327,4569.61340195905,4985.5388869424505,4554.583477419664,4999.712976851327,4694.1697755873565,4986.152148267842,4699.483231931272,5000,4689.168397626856
66.06606606606607,4999.712976851327,4569.61340195905,4985.575701700051,4554.620292177264,4999.712976851327,4694.1697755873565,4986.152148267842,4699.483231931272,5000,4688.29865901938
67.06706706706707,4999.712976851327,4569.61340195905,4985.61251645765,4554.657106934863,4999.712976851327,4694.1697755873565,4986.152148267842,4699.483231931272,5000,4687.430924417911
68.06806806806807,4999.712976851327,4569.61340195905,4985.649331215249,4554.693921692462,4999.712976851327,4694.1697755873565,4986.152148267842,4699.483231931272,5000,4686.565193822451
69.06906906906907,4999.712976851327,4569.61340195905,4985.686145972849,4554.730736450062,4999.712976851327,4694.1697755873565,4986.152148267842,4699.483231931272,5000,4685.701467232999
70.07007007007007,4999.712976851327,4569.61340195905,4985.722960730448,4554.767551207661,4999.712976851327,4694.1697755873565,4988.898247167325,4693.84762344494,5000,4684.839744649555
71.07107107107107,4999.712976851327,4569.61340195905,4985.759775488048,4554.804365965261,4999.712976851327,4694.1697755873565,4988.898247167325,4693.84762344494,5000,4683.980026072119
72.07207207207207,4999.712976851327,4569.61340195905,4985.796590245647,4554.84118072286,4999.712976851327,4694.1697755873565,4988.898247167325,4693.84762344494,5000,4683.12231150069
73.07307307307308,4999.712976851327,4569.61340195905,4985.833405003246,4554.8779954804595,4999.712976851327,4694.1697755873565,4988.898247167325,4693.84762344494,5000,4682.26660093527
74.07407407407408,4999.712976851327,4569.61340195905,4985.870219760846,4554.9148102380595,4999.712976851327,4694.1697755873565,4988.898247167325,4693.84762344494,5000,4681.412894375857
75.07507507507508,4999.712976851327,4569.61340195905,4985.9070345184455,4554.951624995659,4999.712976851327,4694.1697755873565,4988.898247167325,4693.84762344494,5000,4680.561191822453
76.07607607607608,4999.712976851327,4569.61340195905,4985.9438492760455,4554.988439753259,4999.712976851327,4694.1697755873565,4988.898247167325,4693.84762344494,5000,4679.7114932750565
77.07707707707708,4999.712976851327,4569.61340195905,4985.980664033645,4555.025254510858,4999.712976851327,4694.1697755873565,4988.898247167325,4693.84762344494,5000,4678.863798733669
78.07807807807808,4999.712976851327,4569.61340195905,4986.017478791244,4555.062069268457,4999.712976851327,4694.1697755873565,4988.898247167325,4693.84762344494,5000,4678.018108198288
79.07907907907908,4999.712976851327,4569.61340195905,4986.054293548844,4555.098884026057,4999.712976851327,4694.1697755873565,4988.898247167325,4693.84762344494,5000,4677.174421668916
80.08008008008008,4999.712976851327,4569.61340195905,4986.091108306443,4555.135698783656,4999.712976851327,4694.1697755873565,4987.869146764561,4674.565636795939,5000,4676.332739145552
81.0810810810811,4999.712976851327,4569.61340195905,4986.127923064043,4555.172513541256,4999.712976851327,4694.1697755873565,4987.869146764561,4674.565636795939,5000,4675.493060628196
82.0820820820821,4999.712976851327,4569.61340195905,4986.164737821642,4555.209328298855,4999.712976851327,4694.1697755873565,4987.869146764561,4674.565636795939,5000,4674.655386116848
83.0830830830831,4999.712976851327,4569.61340195905,4986.201552579241,4555.2461430564545,4999.712976851327,4694.1697755873565,4987.869146764561,4674.565636795939,5000,4673.8197156115075
84.0840840840841,4999.712976851327,4569.61340195905,4986.238367336841,4555.2829578140545,4999.712976851327,4694.1697755873565,4987.869146764561,4674.565636795939,5000,4672.986049112175
85.0850850850851,4999.712976851327,4569.61340195905,4986.27518209444,4555.319772571654,4999.712976851327,4694.1697755873565,4987.869146764561,4674.565636795939,5000,4672.154386618851
86.0860860860861,4999.712976851327,4569.61340195905,4986.31199685204,4555.356587329253,4999.712976851327,4694.1697755873565,4987.869146764561,4674.565636795939,5000,4671.324728131535
87.0870870870871,4999.712976851327,4569.61340195905,4986.34881160964,4555.393402086853,4999.712976851327,4694.1697755873565,4987.869146764561,4674.565636795939,5000,4670.497073650226
88.0880880880881,4999.712976851327,4569.61340195905,4986.385626367239,4555.430216844452,4999.712976851327,4694.1697755873565,4987.869146764561,4674.565636795939,5000,4669.6714231749265
89.0890890890891,4999.712976851327,4569.61340195905,4986.422441124839,4555.467031602052,4999.712976851327,4694.1697755873565,4987.869146764561,4674.565636795939,5000,4668.847776705635
90.0900900900901,4999.712976851327,4569.61340195905,4986.459255882438,4555.503846359651,4999.712976851327,4694.1697755873565,4978.173582015567,4653.542550956113,5000,4668.026134242351
91.0910910910911,4999.712976851327,4569.61340195905,4986.496070640037,4555.54066111725,4999.712976851327,4694.1697755873565,4978.173582015567,4653.542550956113,5000,4667.206495785074
92.0920920920921,4999.712976851327,4569.61340195905,4986.532885397637,4555.57747587485,4999.712976851327,4694.1697755873565,4978.173582015567,4653.542550956113,5000,4666.388861333806
93.0930930930931,4999.712976851327,4569.61340195905,4986.569700155236,4555.614290632449,4999.712976851327,4694.1697755873565,4978.173582015567,4653.542550956113,5000,4665.573230888546
94.0940940940941,4999.712976851327,4569.61340195905,4986.606514912836,4555.651105390049,4999.712976851327,4694.1697755873565,4978.173582015567,4653.542550956113,5000,4664.759604449294
95.0950950950951,4999.712976851327,4569.61340195905,4986.643329670435,4555.687920147649,4999.712976851327,4694.1697755873565,4978.173582015567,4653.542550956113,5000,4663.94798201605
96.0960960960961,4999.712976851327,4569.61340195905,4986.6801444280345,4555.724734905248,4999.712976851327,4694.1697755873565,4978.173582015567,4653.542550956113,5000,4663.138363588814
97.0970970970971,4999.712976851327,4569.61340195905,4986.716959185635,4555.761549662848,4999.712976851327,4694.1697755873565,4978.173582015567,4653.542550956113,5000,4662.330749167586
98.0980980980981,4999.712976851327,4569.61340195905,4986.753773943234,4555.798364420447,4999.712976851327,4694.1697755873565,4978.173582015567,4653.542550956113,5000,4661.525138752366
99.0990990990991,4999.712976851327,4569.61340195905,4986.790588700834,4555.835179178047,4999.712976851327,4694.1697755873565,4975.817087319429,4649.033706859303,5000,4660.721532343154
100.10010010010011,4999.712976851327,4569.61340195905,4986.827403458433,4555.871993935646,4999.712976851327,4694.1697755873565,4975.817087319429,4649.033706859303,5000,4659.91992993995
101.10110110110111,4999.712976851327,4569.61340195905,4986.864218216032,4555.908808693245,4999.712976851327,4694.1697755873565,4975.817087319429,4649.033706859303,5000,4659.120331542754
102.10210210210211,4999.712976851327,4569.61340195905,4986.901032973632,4555.945623450845,4999.712976851327,4694.1697755873565,4975.817087319429,4649.033706859303,5000,4658.322737151566
103.10310310310311,4999.712976851327,4569.61340195905,4986.937847731231,4555.982438208444,4999.712976851327,4694.1697755873565,4975.817087319429,4649.033706859303,5000,4657.527146766386
104.10410410410411,4999.712976851327,4569.61340195905,4986.97466248883,4556.0192529660435,4999.712976851327,4694.1697755873565,4975.817087319429,4649.033706859303,5000,4656.733560387214
105.10510510510511,4999.712976851327,4569.61340195905,4987.01147724643,4556.0560677236435,4999.712976851327,4694.1697755873565,4975.817087319429,4649.033706859303,5000,4655.94197801405
106.10610610610611,4999.712976851327,4569.61340195905,4987.0482920040295,4556.092882481243,4999.712976851327,4694.1697755873565,4975.817087319429,4649.033706859303,5000,4655.152399646894
107.10710710710711,4999.712976851327,4569.61340195905,4987.0851067616295,4556.129697238843,4999.712976851327,4694.1697755873565,4975.817087319429,4649.033706859303,5000,4654.3648252857465
108.10810810810811,4999.712976851327,4569.61340195905,4987.121921519229,4556.166511996442,4999.712976851327,4694.1697755873565,4975.817087319429,4649.033706859303,5000,4653.579254930606
109.10910910910911,4999.712976851327,4569.61340195905,4987.158736276828,4556.203326754041,4999.712976851327,4694.1697755873565,4969.927086893735,4642.364470754039,5000,4652.795688581475
110.11011011011011,4999.712976851327,4569.61340195905,4987.195551034428,4556.240141511641,4999.712976851327,4694.1697755873565,4969.927086893735,4642.364470754039,5000,4652.01412623835
111.11111111111111,4999.712976851327,4569.61340195905,4987.232365792027,4556.27695626924,4999.712976851327,4694.1697755873565,4969.927086893735,4642.364470754039,5000,4651.234567901234
112.11211211211213,4999.712976851327,4569.61340195905,4987.269180549627,4556.31377102684,4999.712976851327,4694.1697755873565,4969.927086893735,4642.364470754039,5000,4650.457013570127
113.11311311311313,4999.712976851327,4569.61340195905,4987.305995307226,4556.350585784439,4999.712976851327,4694.1697755873565,4969.927086893735,4642.364470754039,5000,4649.681463245027
114.11411411411413,4999.712976851327,4569.61340195905,4987.342810064825,4556.387400542038,4999.712976851327,4694.1697755873565,4969.927086893735,4642.364470754039,5000,4648.907916925935
115.11511511511513,4999.712976851327,4569.61340195905,4987.379624822425,4556.4242152996385,4999.712976851327,4694.1697755873565,4969.927086893735,4642.364470754039,5000,4648.136374612851
116.11611611611613,4999.712976851327,4569.61340195905,4987.416439580024,4556.461030057238,4999.712976851327,4694.1697755873565,4969.927086893735,4642.364470754039,5000,4647.366836305775
117.11711711711713,4999.712976851327,4569.61340195905,4987.4532543376245,4556.497844814838,4999.712976851327,4694.1697755873565,4969.927086893735,4642.364470754039,5000,4646.599302004707
118.11811811811813,4999.712976851327,4569.61340195905,4987.490069095224,4556.534659572437,4999.712976851327,4694.1697755873565,4969.927086893735,4642.364470754039,5000,4645.833771709647
119.11911911911913,4999.712976851327,4569.61340195905,4987.526883852823,4556.571474330036,4999.712976851327,4694.1697755873565,4987.259329868327,4651.957545804241,5000,4645.070245420596
120.12012012012013,4999.712976851327,4569.61340195905,4987.563698610423,4556.608289087636,4999.712976851327,4694.1697755873565,4987.259329868327,4651.957545804241,5000,4644.308723137552
121.12112112112113,4999.712976851327,4569.61340195905,4987.600513368022,4556.645103845235,4999.712976851327,4694.1697755873565,4987.259329868327,4651.957545804241,5000,4643.5492048605165
122.12212212212214,4999.712976851327,4569.61340195905,4987.637328125621,4556.681918602834,4999.712976851327,4694.1697755873565,4987.259329868327,4651.957545804241,5000,4642.791690589488
123.12312312312314,4999.712976851327,4569.61340195905,4987.674142883221,4556.718733360434,4999.712976851327,4694.1697755873565,4987.259329868327,4651.957545804241,5000,4642.036180324469
124.12412412412414,4999.712976851327,4569.61340195905,4987.71095764082,4556.755548118033,4999.712976851327,4694.1697755873565,4987.259329868327,4651.957545804241,5000,4641.282674065456
125.12512512512514,4999.712976851327,4569.61340195905,4987.74777239842,4556.792362875633,4999.712976851327,4694.1697755873565,4987.259329868327,4651.957545804241,5000,4640.531171812453
126.12612612612614,4999.712976851327,4569.61340195905,4987.784587156019,4556.829177633233,4999.712976851327,4694.1697755873565,4987.259329868327,4651.957545804241,5000,4639.781673565458
127.12712712712714,4999.712976851327,4569.61340195905,4987.8214019136185,4556.865992390832,4999.712976851327,4694.1697755873565,4987.259329868327,4651.957545804241,5000,4639.03417932447
128.12812812812814,4999.712976851327,4569.61340195905,4987.8582166712185,4556.902807148432,4999.712976851327,4694.1697755873565,4987.259329868327,4651.957545804241,5000,4638.28868908949
129.12912912912915,4999.712976851327,4569.61340195905,4987.895031428818,4556.939621906031,4999.712976851327,4694.1697755873565,4988.194345927884,4638.886296804731,5000,4637.545202860518
130.13013013013014,4999.712976851327,4569.61340195905,4987.931846186418,4556.976436663631,4999.712976851327,4694.1697755873565,4988.194345927884,4638.886296804731,5000,4636.803720637555
131.13113113113116,4999.712976851327,4569.61340195905,4987.968660944017,4557.01325142123,4999.712976851327,4694.1697755873565,4988.194345927884,4638.886296804731,5000,4636.064242420599
132.13213213213214,4999.712976851327,4569.61340195905,4988.005475701616,4557.050066178829,4999.712976851327,4694.1697755873565,4988.194345927884,4638.886296804731,5000,4635.326768209651
133.13313313313316,4999.712976851327,4569.61340195905,4988.042290459216,4557.086880936429,4999.712976851327,4694.1697755873565,4988.194345927884,4638.886296804731,5000,4634.5912980047115
134.13413413413414,4999.712976851327,4569.61340195905,4988.079105216815,4557.123695694028,4999.712976851327,4694.1697755873565,4988.194345927884,4638.886296804731,5000,4633.85783180578
135.13513513513516,4999.712976851327,4569.61340195905,4988.115919974415,4557.160510451628,4999.712976851327,4694.1697755873565,4988.194345927884,4638.886296804731,5000,4633.126369612856
136.13613613613614,4999.712976851327,4569.61340195905,4988.152734732014,4557.1973252092275,4999.712976851327,4694.1697755873565,4988.194345927884,4638.886296804731,5000,4632.396911425941
137.13713713713716,4999.712976851327,4569.61340195905,4988.1895494896135,4557.234139966827,4999.712976851327,4694.1697755873565,4988.194345927884,4638.886296804731,5000,4631.669457245032
138.13813813813815,4999.712976851327,4569.61340195905,4988.2263642472135,4557.270954724427,4999.712976851327,4694.1697755873565,4988.194345927884,4638.886296804731,5000,4630.944007070133
139.13913913913916,4999.712976851327,4569.61340195905,4988.263179004813,4557.307769482026,4999.712976851327,4694.1697755873565,4985.055746745969,4625.100014285956,5000,4630.220560901242
140.14014014014015,4999.712976851327,4569.61340195905,4988.299993762412,4557.344584239625,4999.712976851327,4694.1697755873565,4985.055746745969,4625.100014285956,5000,4629.499118738358
141.14114114114116,4999.712976851327,4569.61340195905,4988.336808520012,4557.381398997225,4999.712976851327,4694.1697755873565,4985.055746745969,4625.100014285956,5000,4628.779680581482
142.14214214214215,4999.712976851327,4569.61340195905,4988.373623277611,4557.418213754824,4999.712976851327,4694.1697755873565,4985.055746745969,4625.100014285956,5000,4628.062246430614
143.14314314314316,4999.712976851327,4569.61340195905,4988.410438035211,4557.455028512424,4999.712976851327,4694.1697755873565,4985.055746745969,4625.100014285956,5000,4627.346816285755
144.14414414414415,4999.712976851327,4569.61340195905,4988.44725279281,4557.491843270023,4999.712976851327,4694.1697755873565,4985.055746745969,4625.100014285956,5000,4626.633390146903
145.14514514514516,4999.712976851327,4569.61340195905,4988.484067550409,4557.528658027622,4999.712976851327,4694.1697755873565,4985.055746745969,4625.100014285956,5000,4625.92196801406
146.14614614614615,4999.712976851327,4569.61340195905,4988.520882308009,4557.5654727852225,4999.712976851327,4570.525206579654,4985.055746745969,4625.100014285956,5000,4625.212549887225
147.14714714714717,4999.712976851327,4569.61340195905,4988.557697065608,4557.602287542822,4999.712976851327,4570.525206579654,4985.055746745969,4625.100014285956,5000,4624.505135766397
148.14814814814815,4999.712976851327,4569.61340195905,4988.594511823208,4557.639102300422,4999.712976851327,4570.525206579654,4985.055746745969,4625.100014285956,5000,4623.799725651577
149.14914914914917,4999.712976851327,4569.61340195905,4988.631326580808,4557.675917058021,4999.712976851327,4570.525206579654,4970.1078476322045,4583.911463168665,5000,4623.096319542766
150.15015015015015,4999.712976851327,4569.61340195905,4988.668141338407,4557.71273181562,4999.712976851327,4570.525206579654,4970.1078476322045,4583.911463168665,5000,4622.394917439962
151.15115115115117,4999.712976851327,4569.61340195905,4988.704956096007,4557.74954657322,4999.712976851327,4570.525206579654,4970.1078476322045,4583.911463168665,5000,4621.695519343167
152.15215215215215,4999.712976851327,4569.61340195905,4988.741770853606,4557.786361330819,4999.712976851327,4570.525206579654,4970.1078476322045,4583.911463168665,5000,4620.998125252379
153.15315315315317,4999.712976851327,4569.61340195905,4988.778585611206,4557.823176088419,4999.712976851327,4570.525206579654,4970.1078476322045,4583.911463168665,5000,4620.3027351676
154.15415415415416,4999.712976851327,4569.61340195905,4988.815400368805,4557.859990846018,4999.712976851327,4570.525206579654,4970.1078476322045,4583.911463168665,5000,4619.609349088829
155.15515515515517,4999.712976851327,4569.61340195905,4988.852215126404,4557.896805603617,4999.712976851327,4570.525206579654,4970.1078476322045,4583.911463168665,5000,4618.917967016065
156.15615615615616,4999.712976851327,4569.61340195905,4988.889029884004,4557.933620361217,4999.712976851327,4570.525206579654,4970.1078476322045,4583.911463168665,5000,4618.22858894931
157.15715715715717,4999.712976851327,4569.61340195905,4988.925844641603,4557.970435118817,4999.712976851327,4570.525206579654,4970.1078476322045,4583.911463168665,5000,4617.5412148885625
158.15815815815816,4999.712976851327,4569.61340195905,4988.9626593992025,4558.007249876416,4999.712976851327,4570.525206579654,4970.1078476322045,4583.911463168665,5000,4616.855844833823
159.15915915915917,4999.712976851327,4569.61340195905,4988.9994741568025,4558.044064634016,4999.712976851327,4570.525206579654,4968.653214150626,4575.428056313721,5000,4616.172478785092
160.16016016016016,4999.712976851327,4569.61340195905,4989.036288914402,4558.080879391615,4999.712976851327,4570.525206579654,4968.653214150626,4575.428056313721,5000,4615.491116742368
161.16116116116117,4999.712976851327,4569.61340195905,4989.073103672002,4558.117694149215,4999.712976851327,4570.525206579654,4968.653214150626,4575.428056313721,5000,4614.811758705652
162.1621621621622,4999.712976851327,4569.61340195905,4989.109918429601,4558.154508906814,4999.712976851327,4570.525206579654,4968.653214150626,4575.428056313721,5000,4614.1344046749455
163.16316316316318,4999.712976851327,4569.61340195905,4989.1467331872,4558.191323664413,4999.712976851327,4570.525206579654,4968.653214150626,4575.428056313721,5000,4613.459054650246
