y1,y0,y,age,z,mu.obs,mu.cf
188.2062344795146,193.73778736649973,188.2062344795146,28.658210090594366,1,188.50046044673792,193.85789224391144
195.91799268543542,200.1479845832598,200.1479845832598,50.11025250866078,0,NA,NA
193.46771145752572,194.89781586434833,193.46771145752572,32.89778123120777,1,191.79455780583575,196.5989641507076
193.98239110158656,195.52457165175105,195.52457165175105,39.1893451299984,0,NA,NA
190.35538139327832,195.00165498971626,190.35538139327832,30.97377527318895,1,190.03878869924606,195.31436862518518
194.7382369422095,198.77402376167754,198.77402376167754,42.863960347138345,0,NA,NA
181.32308077753592,192.43929300869604,181.32308077753592,18.926863191183656,1,181.7584613856112,193.06007538851424
190.66005797172662,194.45134011883547,194.45134011883547,32.84073840081692,0,NA,NA
187.44192496309887,194.62611188764868,187.44192496309887,25.39913160726428,1,186.8106362390241,193.06960716537682
195.41411006861406,199.97565662616705,199.97565662616705,49.691425032680854,0,NA,NA
196.5285084536904,205.34568343924684,205.34568343924684,53.94607085478492,0,NA,NA
189.88420041683287,193.86449706690252,189.88420041683287,29.977730161277577,1,188.61644854355274,193.90560143495662
194.22025853309322,199.57495537087806,199.57495537087806,45.12808303441852,0,NA,NA
189.46417087400587,194.36104029944016,194.36104029944016,30.582524886820465,0,NA,NA
196.7154069548326,204.00543160961695,204.00543160961695,54.139941829722375,0,NA,NA
191.34155741720392,196.70847215719945,196.70847215719945,32.689607239561155,0,NA,NA
190.73264001657418,194.69886169339543,194.69886169339543,32.059958533151075,0,NA,NA
192.3568232867648,196.43042566189595,196.43042566189595,38.734342319192365,0,NA,NA
191.14261985030686,197.8783480942048,197.8783480942048,35.16090262797661,0,NA,NA
188.07529203557797,194.20960839214223,188.07529203557797,25.280742585426196,1,187.6405374973466,193.31630950900495
190.75227701496848,195.62272687257536,190.75227701496848,33.796905901283026,1,190.96934152279582,195.93267570340984
185.90874646576515,192.8843451435682,185.90874646576515,21.441931937355548,1,185.1960997219856,193.3458709370748
185.09824864138733,193.160461930759,185.09824864138733,22.266437695594504,1,185.65407032775258,193.76107391650618
190.78298452221696,195.2954349272283,190.78298452221696,34.281171205453575,1,190.9320686858608,195.89728221190762
185.26519611817443,192.8924192526848,185.26519611817443,25.434584992937744,1,186.8106362390241,193.06960716537682
190.2862654087945,196.36764765416828,190.2862654087945,33.822645692154765,1,190.96934152279582,195.93267570340984
195.67097526567,205.58420886185016,205.58420886185016,54.28219932410866,0,NA,NA
197.54535699959337,201.84259249473067,201.84259249473067,48.67011864390224,0,NA,NA
189.23716913951705,194.11251513034654,189.23716913951705,28.61803263472393,1,188.50046044673792,193.85789224391144
193.61432366277907,198.70906796710264,198.70906796710264,40.04892518254928,0,NA,NA
196.26526405265503,201.6166292101287,201.6166292101287,51.261962009826675,0,NA,NA
188.56700174801782,197.24458335253644,188.56700174801782,34.7749490106944,1,189.19527310819223,194.89697086600685
185.95930870642536,194.6792801199257,185.95930870642536,23.454457834595814,1,186.28625944041556,193.30665433381122
185.55068447052085,194.04895576095834,185.55068447052085,22.761048356071115,1,186.1855433466687,193.82133110015096
180.64010381053333,191.2671401216203,180.64010381053333,18.912284494377673,1,181.7584613856112,193.06007538851424
194.90952310450893,199.88056579526634,199.88056579526634,45.2435208724346,0,NA,NA
191.75546459571777,194.10807316880616,191.75546459571777,31.814266884699464,1,191.0052213940463,195.75640300831378
192.7944302738141,196.74087333773036,196.74087333773036,39.25194679829292,0,NA,NA
196.6075430887728,200.71762025650222,200.71762025650222,48.537136495579034,0,NA,NA
195.06083978516878,198.65499381505037,198.65499381505037,48.10673993173987,0,NA,NA
196.11446824831978,201.84724799520077,201.84724799520077,50.28976459172554,0,NA,NA
187.10332642152505,191.94590805160723,187.10332642152505,22.090531283523887,1,185.65407032775258,193.76107391650618
197.46100888565945,204.46937524879496,204.46937524879496,53.249908762052655,0,NA,NA
194.04444117581141,196.1523681557418,196.1523681557418,39.05307699483819,0,NA,NA
181.87568432954308,192.55465217421414,192.55465217421414,19.36413341667503,0,NA,NA
189.38813458623522,195.46790220898458,189.38813458623522,27.075763907283545,1,188.3013388866294,193.81540978326834
198.72719155388126,203.83933633078578,203.83933633078578,54.218737569404766,0,NA,NA
197.34685248668416,200.99983643542149,200.99983643542149,50.772277598734945,0,NA,NA
187.9642649470941,193.91067599368654,187.9642649470941,26.916367219062522,1,188.3013388866294,193.81540978326834
196.1847896865154,199.0343905555968,199.0343905555968,46.016828096006066,0,NA,NA
192.59732217600978,196.01624644108722,196.01624644108722,38.82495119352825,0,NA,NA
187.9508995186933,195.19318349374998,187.9508995186933,29.288814524188638,1,188.4464338413703,193.79410607606633
194.78559664442093,199.03373953476142,199.03373953476142,43.66520121553913,0,NA,NA
189.66602003540106,195.8751630658792,195.8751630658792,30.42998734442517,0,NA,NA
187.05162639010032,192.5169101457201,187.05162639010032,25.626049441983923,1,186.8106362390241,193.06960716537682
197.98403242772858,203.8654163938544,203.8654163938544,52.01322146761231,0,NA,NA
181.40208993254384,192.53959244662187,181.40208993254384,18.844060644041747,1,181.7584613856112,193.06007538851424
197.33322335522377,203.37222256920043,203.37222256920043,53.659110547974706,0,NA,NA
187.1584469722262,193.4764134285872,187.1584469722262,29.687014011433348,1,188.61644854355274,193.90560143495662
192.51735387982455,198.2297642045451,198.2297642045451,42.627511446597055,0,NA,NA
191.64482519729108,196.74217272604466,196.74217272604466,37.74110222491436,0,NA,NA
195.18419234673783,200.70677429598683,200.70677429598683,48.258478621253744,0,NA,NA
186.5389829157715,194.08301224555538,194.08301224555538,24.854749864898622,0,NA,NA
191.4185905993792,194.43014806821017,191.4185905993792,32.782149406615645,1,191.38231323288167,196.10554731735607
184.82333577256156,192.83819157454997,192.83819157454997,24.60277063236572,0,NA,NA
189.4815173649412,194.38689689207467,194.38689689207467,28.56106579490006,0,NA,NA
194.26857810803153,199.1264986407992,199.1264986407992,41.2903836008627,0,NA,NA
189.1915222978377,193.51737641653426,193.51737641653426,29.103710419265553,0,NA,NA
192.0761534842933,196.80204328030896,192.0761534842933,34.415936577832326,1,190.85641727934194,195.9562096333174
195.83494565135382,198.35167701599278,198.35167701599278,45.01743478165008,0,NA,NA
193.23521138935294,199.93655295331263,199.93655295331263,42.72205085353926,0,NA,NA
189.70266482657502,192.8754592723398,192.8754592723398,29.531309046782553,0,NA,NA
191.15583349794701,196.1035616829486,196.1035616829486,35.707389070419595,0,NA,NA
188.34880965819937,192.660537793464,188.34880965819937,28.782175584696233,1,188.50046044673792,193.85789224391144
179.58692040122426,194.7272904500459,194.7272904500459,18.728696853853762,0,NA,NA
182.0343650039424,192.93881359624856,182.0343650039424,19.44305033236742,1,183.06902911468234,192.88358159623814
185.17943443637512,193.39144589619394,185.17943443637512,21.615200123749673,1,185.1960997219856,193.3458709370748
183.983610422957,194.47948521258908,183.983610422957,19.576190469786525,1,183.37744715644442,192.82312398827858
184.41634024392806,193.5104912493617,184.41634024392806,21.119522109627724,1,185.08388957890506,193.27945365545514
182.2867603851958,192.5911757752888,192.5911757752888,19.136635785922408,0,NA,NA
184.3432035885248,193.72852175052807,184.3432035885248,21.414883067831397,1,185.1960997219856,193.3458709370748
180.99154271811696,192.69587827146808,180.99154271811696,18.688969873823225,1,181.58375997775087,193.23055975442645
181.77890125818078,193.31603576118886,181.77890125818078,18.31705672852695,1,180.99773464998128,193.18357086113653
183.16421295727156,193.01590889937896,193.01590889937896,19.168259909376502,0,NA,NA
184.86485922196906,193.0523820753959,184.86485922196906,21.361484711058438,1,185.1960997219856,193.3458709370748
185.12864203921507,192.86782158067157,185.12864203921507,21.781072322279215,1,185.42774215417538,193.54266694816778
180.8022483845583,193.1837548160476,193.1837548160476,18.179860800504684,0,NA,NA
185.1939007749395,193.90318036094718,185.1939007749395,21.033531630411744,1,185.08388957890506,193.27945365545514
184.17785151037245,192.65920128802034,184.17785151037245,19.18755199201405,1,183.06902911468234,192.88358159623814
185.34407011823467,194.55595928207995,185.34407011823467,20.60421775560826,1,184.73177668308108,193.10517315648622
180.43735250244694,192.5539815059245,180.43735250244694,18.339959137141705,1,180.99773464998128,193.18357086113653
185.87400541412939,190.9231627905084,185.87400541412939,21.901924300007522,1,185.42774215417538,193.54266694816778
179.61268252786994,192.09569318662452,179.61268252786994,18.054499725811183,1,180.99773464998128,193.18357086113653
183.2107373627019,194.4325784976169,183.2107373627019,20.155477806925774,1,183.35041648177696,192.61936398715022
185.6256926169317,194.13398641531438,185.6256926169317,21.86312720645219,1,185.42774215417538,193.54266694816778
181.9359278559468,192.40521535032505,181.9359278559468,18.404293776489794,1,180.99773464998128,193.18357086113653
181.73304786562582,192.073514927417,181.73304786562582,19.02700537070632,1,181.7584613856112,193.06007538851424
185.44247480656443,194.46549835414137,185.44247480656443,21.58058888465166,1,185.1960997219856,193.3458709370748
182.7156592285128,192.33216204692124,192.33216204692124,19.55177676305175,0,NA,NA
185.83988947895293,194.1339115593192,185.83988947895293,21.177141779102385,1,185.08388957890506,193.27945365545514
182.99426563761574,193.28894990103865,182.99426563761574,19.397587039507926,1,183.06902911468234,192.88358159623814
181.40988064030736,192.62091413929696,192.62091413929696,18.554977227002382,0,NA,NA
184.22648944680347,192.73751886032875,192.73751886032875,20.602035934105515,0,NA,NA
182.13650441807636,191.9062657142768,182.13650441807636,20.176017231307924,1,183.35041648177696,192.61936398715022
185.06492655965118,194.70019083062198,185.06492655965118,21.780976189300418,1,185.42774215417538,193.54266694816778
184.25697910314832,191.79048502633194,184.25697910314832,20.28698298614472,1,183.79322442903944,192.81111522927293
184.6078179625476,193.54279522249954,193.54279522249954,21.814534356817603,0,NA,NA
183.98091996032875,192.42437293702133,183.98091996032875,21.12101199477911,1,185.08388957890506,193.27945365545514
182.0469938497613,191.4206022485537,182.0469938497613,18.47313781734556,1,181.58375997775087,193.23055975442645
185.3178698248336,191.653266193067,185.3178698248336,21.348447235301137,1,185.1960997219856,193.3458709370748
181.1541592829229,194.65953337958157,194.65953337958157,18.348637270741165,0,NA,NA
185.64696004530938,193.1970521732935,185.64696004530938,20.99439985025674,1,185.08388957890506,193.27945365545514
181.19830242670332,193.02889994149487,181.19830242670332,18.26072662882507,1,180.99773464998128,193.18357086113653
180.3024282429433,193.45652486934094,180.3024282429433,18.310782277025282,1,180.99773464998128,193.18357086113653
182.4932488400846,193.93362282583587,182.4932488400846,18.420335073955357,1,181.58375997775087,193.23055975442645
185.15558193413958,192.50176067839897,185.15558193413958,19.626745420508087,1,183.37744715644442,192.82312398827858
186.32384205127642,193.77740448617314,186.32384205127642,21.89985805284232,1,185.42774215417538,193.54266694816778
180.4947356759447,191.91578280079617,180.4947356759447,18.659333983436227,1,181.58375997775087,193.23055975442645
184.0888629118749,194.7293942104601,184.0888629118749,20.012200942263007,1,183.35041648177696,192.61936398715022
182.428573905349,194.04203082716316,182.428573905349,18.80621681548655,1,181.7584613856112,193.06007538851424
181.80463319720306,192.72458788970522,181.80463319720306,18.798887393437326,1,181.7584613856112,193.06007538851424
183.08772690164912,193.2911645121782,183.08772690164912,18.712540444917977,1,181.58375997775087,193.23055975442645
183.5631944770449,191.83361361745835,183.5631944770449,19.095466727390885,1,181.7584613856112,193.06007538851424
180.80972817616677,193.98615581413137,180.80972817616677,18.522480962798,1,181.58375997775087,193.23055975442645
