q_250,q_10,q_90,q_975,x_mean,index,caloriesConsumed
183.7047229954445,183.7047229954445,183.7047229954445,183.7047229954445,183.704722995431,190,50.63721313778603
173.7746095578618,173.7746095578618,173.7746095578618,173.7746095578618,173.77460955784716,101,35.03950221462514
174.78064915848125,176.182733765687,181.21915082824177,182.55121777187676,178.71596828080803,2,18
171.03000614844802,172.45749235582718,177.38781815147576,178.79759162558662,174.8867192483613,131,38.81789842090893
176.67284610343296,176.67284610343296,176.67284610343296,176.67284610343296,176.67284610343617,68,30.227534650948773
178.53806305074272,178.53806305074272,178.53806305074272,178.53806305074272,178.53806305073903,152,41.33762616239719
169.6912303116917,171.09426500647533,176.17326870622924,177.49352890579544,173.61365080176202,115,37.31709368141878
177.2010568986829,177.2010568986829,177.2010568986829,177.2010568986829,177.2010568986875,147,40.911508830097
173.68489886972182,173.68489886972182,173.68489886972182,173.68489886972182,173.68489886971702,116,37.55168320878119
176.52561139264213,176.52561139264213,176.52561139264213,176.52561139264213,176.5256113926555,167,43.60931483049604
169.28832614911576,170.65836018607558,175.77254662008275,177.1398630136543,173.25305956526722,86,32.72673823609403
168.5562239746449,169.86062446928244,175.03735201876543,176.3609755113036,172.4790275095175,57,28.78659780816194
172.24079868249112,172.24079868249112,172.24079868249112,172.24079868249112,172.24079868247495,69,30.23471601046579
172.7680665660549,174.18223671203322,179.58493117530753,180.88310566801078,176.88636200838346,11,21.192161766831738
173.1327123345745,173.1327123345745,173.1327123345745,173.1327123345745,173.13271233459247,42,27.779324161890496
175.82408082927813,175.82408082927813,175.82408082927813,175.82408082927813,175.82408082927589,72,30.527504680796273
169.44822419208225,170.72985146815748,175.5592172428556,176.81402892055164,173.14933236190512,91,33.02789946133188
173.17680803230434,173.17680803230434,173.17680803230434,173.17680803230434,173.17680803231656,80,31.93131017254845
174.6986302839504,176.1731179272951,181.59676083972658,183.08728949012902,178.87934445150577,8,19.32717459866297
170.50798851769304,170.50798851769304,170.50798851769304,170.50798851769304,170.50798851767394,50,28.266359518915134
183.01177831720346,183.01177831720346,183.01177831720346,183.01177831720346,183.0117783171903,189,50.22837973878115
172.06117094410735,173.38349601230928,178.3408747972559,179.66569671542575,175.8443537853665,139,39.9799514409659
182.78124878536545,182.78124878536545,182.78124878536545,182.78124878536545,182.78124878534965,193,50.92736348464251
172.21818881071113,172.21818881071113,172.21818881071113,172.21818881071113,172.21818881071732,84,32.55613020126837
175.01388811168238,175.01388811168238,175.01388811168238,175.01388811168238,175.0138881116868,97,34.27324611839393
174.60066071674933,174.60066071674933,174.60066071674933,174.60066071674933,174.60066071675897,93,33.526708387589906
171.52773802958126,172.9236601911496,177.97577200806907,179.38456317809107,175.46310411335105,28,25.409857877540702
175.99243882000312,175.99243882000312,175.99243882000312,175.99243882000312,175.99243881999044,51,28.29370281918365
185.27297639829723,185.27297639829723,185.27297639829723,185.27297639829723,185.27297639831906,197,51.5304108458499
170.28045755866185,171.57021316186788,176.47002049725404,177.8029114013411,174.02554382688731,71,30.502023573260047
175.63087920244695,177.05366745639017,182.26955998531733,183.77740712541285,179.62737463319374,177,45.205724094807366
178.100454586514,178.100454586514,178.100454586514,178.100454586514,178.10045458652593,32,26.619418984040152
179.64041863642186,179.64041863642186,179.64041863642186,179.64041863642186,179.64041863640733,7,19.272974068421398
169.6555727190979,170.9076809356636,175.85365326555052,177.06812416271916,173.3684517289996,82,32.41623124992022
177.86217527162304,177.86217527162304,177.86217527162304,177.86217527162304,177.86217527161526,157,42.48690021446907
178.72784717491044,178.72784717491044,178.72784717491044,178.72784717491044,178.7278471748914,170,44.113838421872664
180.9731557474425,180.9731557474425,180.9731557474425,180.9731557474425,180.97315574742797,184,48.37295013860796
179.06386628235933,179.06386628235933,179.06386628235933,179.06386628235933,179.06386628234958,9,20.694062345881164
180.12430765991084,181.38795518125238,186.5927495207393,187.79327193463504,183.9981948870077,195,51.249940150041994
168.68537473878916,170.0462426008382,175.24432852495724,176.66909504618357,172.63708181113904,60,29.374845336048914
168.5039362338334,170.0966992785257,175.90405971339854,177.39076993473188,172.9736727219291,111,36.265318100480975
171.01503220018552,172.2860345063981,177.40305631620288,178.873267996658,174.8786925750882,133,39.04987837984576
170.77763406203366,170.77763406203366,170.77763406203366,170.77763406203366,170.7776340620229,52,28.440039155070416
174.64167731216673,176.1500047397122,181.57491258888646,182.93674048466085,178.86311020977374,6,19.00922404028701
175.16676677738366,175.16676677738366,175.16676677738366,175.16676677738366,175.1667667773951,74,31.165659268386875
170.58738937633072,171.85264226870405,176.8329360983878,178.15680284817654,174.33645913442777,106,35.67343923457794
169.1771265074005,170.44437938149034,175.33682586293048,176.65886286874795,172.92009452220105,44,27.836107114693526
169.2777704790423,170.7792478600758,176.1696718608882,177.67001107053431,173.43507998892903,39,27.629794675938104
169.7851349708972,171.156324256792,176.12731346220238,177.46599124595355,173.62561213960416,118,37.64359602772252
169.4207180691911,170.8949630886169,176.00235498510182,177.35215034935516,173.47082677976618,95,33.86671352851135
171.04050801207396,172.34839939268548,177.35942186441642,178.62939840033448,174.83239176740994,127,38.47878209202159
173.02750919523714,173.02750919523714,173.02750919523714,173.02750919523714,173.02750919525562,100,34.570218991862525
171.85792997882524,171.85792997882524,171.85792997882524,171.85792997882524,171.85792997883564,40,27.743116995252088
177.72312811616203,177.72312811616203,177.72312811616203,177.72312811616203,177.72312811614148,179,45.42809785937813
173.06689713064773,174.39658017463273,179.31853933838556,180.66977914355928,176.89370821183766,150,41.17431820431889
173.09665629543224,174.33753933830153,179.34057481745887,180.66283256202703,176.85624247263087,165,43.420204762461154
175.9344471641681,175.9344471641681,175.9344471641681,175.9344471641681,175.9344471641795,17,23.71969327469033
172.80102086161193,174.14429352267,179.04414372458018,180.19194022646704,176.57801653795278,162,42.96787671822201
174.05694596031722,174.05694596031722,174.05694596031722,174.05694596031722,174.05694596030327,13,21.433880772967804
173.11778765506344,173.11778765506344,173.11778765506344,173.11778765506344,173.11778765506725,73,30.733022859622427
172.8758162275613,172.8758162275613,172.8758162275613,172.8758162275613,172.8758162275476,18,24.021844390855357
180.3643765606393,180.3643765606393,180.3643765606393,180.3643765606393,180.36437656064308,3,18
178.27646877609075,179.92096826974068,186.13018633951754,187.60615798825395,182.99600764034693,188,49.576980150028454
172.98253808230834,172.98253808230834,172.98253808230834,172.98253808230834,172.98253808229478,64,29.77285271344977
169.2773604839285,170.61861695379034,175.7949274465297,177.04803552041628,173.20798204372926,85,32.722550245159454
175.65232975025344,175.65232975025344,175.65232975025344,175.65232975025344,175.6523297502444,79,31.904403170840553
175.70979043445894,175.70979043445894,175.70979043445894,175.70979043445894,175.70979043445564,121,38.09355979716858
176.2839983586079,178.05838340103202,184.1275649069296,185.75244522139968,181.0457992413839,183,47.80312681231619
183.47702987086785,183.47702987086785,183.47702987086785,183.47702987086785,183.47702987085307,185,48.44923964613453
176.16351285456875,176.16351285456875,176.16351285456875,176.16351285456875,176.16351285457756,29,25.53114889418194
176.00524764718503,176.00524764718503,176.00524764718503,176.00524764718503,176.0052476471773,19,24.13234197149441
174.56113144920508,174.56113144920508,174.56113144920508,174.56113144920508,174.56113144919055,15,22.89863364223197
170.68986910451736,172.01740722530798,177.12299510632442,178.41919392830658,174.60326257453076,25,24.975160805046414
180.02105275622313,181.4172512224574,186.49716566133986,187.83340114132213,183.97596206144772,191,50.674856617164835
175.44408639046753,175.44408639046753,175.44408639046753,175.44408639046753,175.44408639045878,102,35.06116697706214
168.70449426316213,169.98566181912955,174.8832689185414,176.05698641612065,172.45735584764705,49,28.259078419282936
174.69515409538246,174.69515409538246,174.69515409538246,174.69515409538246,174.6951540953911,67,30.19071915878121
176.47577935695907,176.47577935695907,176.47577935695907,176.47577935695907,176.47577935698243,166,43.59567525130276
168.2648118598261,168.2648118598261,168.2648118598261,168.2648118598261,168.26481185981723,113,37.08478268073727
169.33936954805097,170.66855509335227,175.73089396214368,177.0075572508743,173.1921802563001,83,32.485824158624645
168.47573438835371,169.93270419870814,175.0596365466905,176.5748290388591,172.50417161948235,58,29.00295923613538
168.5786455991544,170.09326468072797,174.93917577899876,176.1696785744092,172.50231119287014,46,28.10241336251355
183.30230296153397,183.30230296153397,183.30230296153397,183.30230296153397,183.3023029615541,196,51.38432242438784
172.41982994723804,173.9071859650289,178.96238485680684,180.28409255813213,176.4341704214022,158,42.519360620907
180.02870766267552,181.39481548534306,186.55468625345435,187.8737297998727,183.9503143741831,194,51.0694969273228
175.11634802868613,175.11634802868613,175.11634802868613,175.11634802868613,175.11634802867644,77,31.629011420757177
172.84068055002956,172.84068055002956,172.84068055002956,172.84068055002956,172.84068055005017,81,32.19332461481713
173.52228468904747,173.52228468904747,173.52228468904747,173.52228468904747,173.52228468903817,36,26.780955215305944
169.12070268918146,170.6200903677389,175.60722951972002,176.8889256772721,173.1130086590882,90,32.995846986237666
171.103079282709,172.36661866737558,177.3270808188286,178.59228091021555,174.86708389148754,130,38.77487572893555
175.98353236097586,177.49119635988512,183.72746036442473,185.55467060578565,180.67456409162682,180,45.87151856798492
171.95829676355095,173.243884842702,178.24880219802543,179.58003942804078,175.77000106946574,138,39.513348821469116
171.63794204697285,171.63794204697285,171.63794204697285,171.63794204697285,171.63794204697467,128,38.64784072384977
180.00010119917448,180.00010119917448,180.00010119917448,180.00010119917448,180.0001011991666,175,44.84762930416733
175.28684015878142,175.28684015878142,175.28684015878142,175.28684015878142,175.28684015877408,171,44.17709478181696
170.18953153514215,171.60184774583595,176.7365007803441,178.00652812667414,174.15120233819331,108,35.852784327419336
173.5938193119819,173.5938193119819,173.5938193119819,173.5938193119819,173.59381931196944,56,28.733466743931018
179.32449954137158,179.32449954137158,179.32449954137158,179.32449954137158,179.324499541394,176,44.92959861661899
170.23524092343763,171.60755671664862,176.769696513015,178.05304394324367,174.18289450595285,110,36.110867352828116
176.9819412466439,178.746009969218,184.72833281680226,186.4302612338626,181.73344257521126,186,48.68505270589259
174.2864914403528,174.2864914403528,174.2864914403528,174.2864914403528,174.28649144036802,76,31.55487220221606
171.81280518901087,173.18259030565142,178.46196323100594,179.7670954507613,175.79877901300628,33,26.646163352583528
171.92235002719266,173.25328966817418,178.28506205560328,179.48283503681287,175.77344335134032,135,39.30063619664423
168.24645582216948,169.7902819898162,175.23246653081955,176.7494520815642,172.52028301114572,61,29.64331210279817
176.47353188680276,176.47353188680276,176.47353188680276,176.47353188680276,176.4735318868123,140,40.110444891506475
172.79544280434968,174.2566026303985,179.53003535015662,180.98749719506554,176.87863982005626,12,21.208081324059467
176.43396511650812,176.43396511650812,176.43396511650812,176.43396511650812,176.4339651165065,10,21.06055935727275
172.2067914967062,173.5325739544177,178.46974974665883,179.79046871391898,176.01951040626065,143,40.51843338626395
173.21884621807163,173.21884621807163,173.21884621807163,173.21884621807163,173.21884621807783,119,37.64770541738773
173.83915048363716,173.83915048363716,173.83915048363716,173.83915048363716,173.83915048363033,155,41.96854167158444
174.6397302367567,176.0569077210897,181.5297432371562,182.97065355222804,178.81478065322634,5,18.870035342292518
177.7518396352702,177.7518396352702,177.7518396352702,177.7518396352702,177.75183963528383,174,44.700632828082895
177.45191059570777,177.45191059570777,177.45191059570777,177.45191059570777,177.45191059572497,173,44.60395759057551
175.79907460591815,175.79907460591815,175.79907460591815,175.79907460591815,175.7990746059218,164,43.25654660748349
173.06838291713962,174.45358789026722,179.41192515642516,180.71451380610148,176.90893646093542,151,41.29128204941773
180.3594947956828,181.87197433002837,187.40026796053013,188.9330453234963,184.6430488424896,200,51.880588110234186
173.67474372670742,173.67474372670742,173.67474372670742,173.67474372670742,173.67474372672447,16,23.369521225493692
169.92280351841973,171.3466828157447,176.29501612166888,177.61892901989006,173.82082860469382,70,30.335169214954803
173.55482486271495,173.55482486271495,173.55482486271495,173.55482486271495,173.5548248627192,124,38.27779186040244
168.15695731032045,169.5804083345565,174.46347292413498,175.67386870940067,172.01781028573765,53,28.544146916686095
173.91754078965977,173.91754078965977,173.91754078965977,173.91754078965977,173.91754078967017,107,35.68440352683606
175.83034589260393,175.83034589260393,175.83034589260393,175.83034589260393,175.83034589258847,148,40.96994534911793
169.251121359501,170.53467956370102,175.4613714667123,176.8262470180968,173.02792603523895,63,29.770615509351327
172.115125623319,173.334821742053,178.31652321553142,179.57020896053913,175.84215568072403,141,40.256847866415676
176.7089796850705,176.7089796850705,176.7089796850705,176.7089796850705,176.70897968508424,137,39.39927388007767
168.9994084796472,168.9994084796472,168.9994084796472,168.9994084796472,168.99940847965672,54,28.54616513253863
174.3534263335126,174.3534263335126,174.3534263335126,174.3534263335126,174.3534263335164,37,27.020962261790118
175.16882350115148,175.16882350115148,175.16882350115148,175.16882350115148,175.1688235011299,159,42.80712510741008
170.38453359845957,171.7382982288723,177.12231584990496,178.5263815819453,174.4059148258882,94,33.64461455439427
172.17110150977854,173.4454893941164,178.44711341491308,179.84852083895768,175.9953326562946,146,40.77753423549976
171.1319446283668,171.1319446283668,171.1319446283668,171.1319446283668,171.13194462834997,48,28.244651144699976
181.2254466418836,181.2254466418836,181.2254466418836,181.2254466418836,181.2254466419025,178,45.21834948000918
173.67507465272314,173.67507465272314,173.67507465272314,173.67507465272314,173.67507465273565,21,24.25511560655822
172.73418988696807,174.09088104752865,179.0939648921816,180.275381813165,176.56601316972498,149,41.122725350885574
178.44441844787522,178.44441844787522,178.44441844787522,178.44441844787522,178.4444184478813,129,38.71362055984299
175.0668695168288,175.0668695168288,175.0668695168288,175.0668695168288,175.06686951684827,114,37.14394622432423
175.42384071524302,175.42384071524302,175.42384071524302,175.42384071524302,175.4238407152289,142,40.340181497081936
174.01196381015737,174.01196381015737,174.01196381015737,174.01196381015737,174.0119638101632,123,38.18773827091023
169.16960086164087,170.56570729603487,175.50183326991004,176.77618575033307,173.0358998151984,66,29.895431752559457
172.36601709914757,172.36601709914757,172.36601709914757,172.36601709914757,172.3660170991294,87,32.85829676781191
169.96474634012276,171.2747711866905,176.24539713047784,177.54150031547832,173.74804045955827,120,37.879036519085695
176.00421139537002,176.00421139537002,176.00421139537002,176.00421139537002,176.0042113953883,22,24.497071248474327
169.26965581681085,170.5171413812671,175.40879913409012,176.5933023423553,172.95260082776997,45,27.92824312265035
180.30379519604452,181.85149531901368,187.41938762802963,188.79187517064724,184.5945984787493,198,51.61675835667717
177.44133450480578,177.44133450480578,177.44133450480578,177.44133450480578,177.44133450478483,4,18.206194942392177
176.5089750685516,176.5089750685516,176.5089750685516,176.5089750685516,176.5089750685659,26,25.091952277373736
172.79454194360605,174.21421120533077,179.17403999972709,180.5730013242374,176.67669312219348,161,42.923464717312285
180.0890683988662,180.0890683988662,180.0890683988662,180.0890683988662,180.0890683988447,169,43.70929490558462
178.64139209407335,178.64139209407335,178.64139209407335,178.64139209407335,178.6413920940814,154,41.718818033506075
175.12874177898263,175.12874177898263,175.12874177898263,175.12874177898263,175.12874177898885,105,35.4548691094671
171.2590729838964,171.2590729838964,171.2590729838964,171.2590729838964,171.25907298387907,117,37.59102440944216
173.73212093654683,173.73212093654683,173.73212093654683,173.73212093654683,173.73212093653217,41,27.762650659272374
171.29101179625633,171.29101179625633,171.29101179625633,171.29101179625633,171.29101179624502,65,29.78252921303904
172.1276466872935,172.1276466872935,172.1276466872935,172.1276466872935,172.12764668729753,89,32.90036289631241
169.26526775674503,170.70312013626472,176.1481697561988,177.6156548602285,173.43425204180033,38,27.522697272754378
173.34384464415223,174.60075702558393,179.66924243579322,180.9815277681277,177.10638623858713,153,41.5692897010734
169.75364396709878,171.497344481455,177.4651416953178,179.15917103644125,174.50982759786396,14,22.0059266123205
169.79415951541785,171.17947582699998,176.24693970231561,177.63003640887618,173.677103328658,35,26.756770644157655
170.7175465914464,171.9902583951696,177.18201025361964,178.55817913051476,174.58836731410565,24,24.904565504215995
172.27760788703324,172.27760788703324,172.27760788703324,172.27760788703324,172.27760788704492,122,38.13747700717184
173.4725078781344,173.4725078781344,173.4725078781344,173.4725078781344,173.47250787812325,30,25.948493906770253
177.74962732813424,177.74962732813424,177.74962732813424,177.74962732813424,177.74962732812907,136,39.353155872065294
175.06109636256656,175.06109636256656,175.06109636256656,175.06109636256656,175.06109636256292,172,44.41287147787657
170.4488389001169,171.678861450395,176.68953392514132,178.0629790338223,174.17032662546472,103,35.2018285539123
171.0226924080577,172.33423943787636,177.359379637874,178.71343280898787,174.86975240484335,134,39.121065357536274
170.99434859287086,170.99434859287086,170.99434859287086,170.99434859287086,170.99434859285725,62,29.767121919860628
172.5169570562097,172.5169570562097,172.5169570562097,172.5169570562097,172.516957056216,132,39.02913592662053
170.44848197058076,171.8938140887256,177.1952988056382,178.5853941349298,174.58302675172567,23,24.823046221372827
170.0646554093774,171.29045365367307,176.28048155551156,177.56184362755963,173.73895868928332,99,34.38583077041074
176.81223074807255,176.81223074807255,176.81223074807255,176.81223074807255,176.8122307480904,20,24.237444994564683
169.27122313852223,170.57538169709895,175.5553454737026,176.83599996747853,173.0949772782336,88,32.86945951803051
173.33133639556553,174.6891268197189,179.56199735480175,180.75991336458307,177.09958734818278,168,43.700503960155764
175.0952626637709,175.0952626637709,175.0952626637709,175.0952626637709,175.0952626637815,144,40.604542363321656
170.02203772641954,171.3438251650617,176.31666360703437,177.6153129428746,173.81233897424346,75,31.4579238828768
168.1612999384676,169.5778743445784,174.48548949159556,175.89638008918573,172.0220712774078,55,28.691840272897117
168.7406942133746,170.04957957464407,174.93125071737788,176.2135582126599,172.50512475721655,47,28.145794321804498
168.62464493278296,169.9250641286731,175.00872526083424,176.34619032543864,172.46679590278725,59,29.02864788301286
