q_250,q_10,q_90,q_975,x_mean,index,caloriesConsumed
-4.622679972595404,-3.729149937203411,-1.0554242981638706,-0.26432355451255773,-2.4594787437759322,39,27.629794675938104
-8.730148827052506,-8.011878491356805,-5.8556170029540535,-5.158192901884638,-6.9629531939446085,118,37.64359602772252
-6.7401834466748785,-5.909668661532194,-3.254659582769067,-2.6457556376209417,-4.572119276515932,95,33.86671352851135
-8.51203897171911,-7.938892067637977,-6.029742537087551,-5.465394647329072,-6.999581914331847,127,38.47878209202159
-6.908973903431049,-6.156356524959782,-3.3320882530683087,-2.6074736465850825,-4.761463634513589,100,34.570218991862525
-4.249244612635117,-3.7647995414760658,-1.6461400301848268,-0.9055093598807421,-2.7147770459572627,40,27.743116995252088
-15.4628065940907,-14.21231780605482,-10.827073715757928,-9.98123231675331,-12.490147956865753,179,45.42809785937813
-9.449379338713396,-8.565864188198725,-6.4208976139345735,-5.895810426632457,-7.457609440037576,150,41.17431820431889
-13.393680567522361,-12.631795704067626,-10.003432580398487,-9.30596588433984,-11.340066561945932,165,43.420204762461154
-3.468689217089651,-2.525410916905719,0.431337816341949,1.4993927781138854,-1.0951507579289421,17,23.71969327469033
-12.995954171061085,-12.367850524506338,-9.674749412342033,-8.936111041578295,-11.055470278672347,162,42.96787671822201
-3.8467548207353333,-2.947534430764591,-0.05558510528261398,0.8334505526367221,-1.5066299239331364,13,21.433880772967804
-4.6274688139165185,-4.064204987026147,-1.9063929584711983,-1.2731167675277533,-3.0149734775435952,73,30.733022859622427
-3.468689217089651,-2.525410916905719,0.431337816341949,1.4993927781138854,-1.0951507579289421,18,24.021844390855357
-3.9024928544844717,-3.1140193487227523,-0.17893140893603443,0.7512956267599304,-1.6581293985154992,3,18
-18.589882459525334,-17.599082257961577,-13.416487983125267,-12.337310187610912,-15.552444633929664,188,49.576980150028454
-5.694381474970052,-4.843279050038509,-2.410268410378535,-1.8673112398690077,-3.5388531680623143,64,29.77285271344977
-5.70899390135555,-4.953172540765005,-2.4604529828489548,-1.8821721758451224,-3.635029368110453,85,32.722550245159454
-4.6075930601403,-4.0301186737373795,-1.7358112977765159,-0.9171737748681801,-2.934556264747342,79,31.904403170840553
-8.676700642671726,-8.007343749894412,-5.903252852479232,-5.2237140045854185,-6.981412983186387,121,38.09355979716858
-16.506736793548672,-15.459938587798174,-11.591399991510947,-10.554406469152186,-13.530583411417844,183,47.80312681231619
-16.865324092519458,-15.83183187504691,-11.909047717627569,-10.906446922702884,-13.85583083185283,185,48.44923964613453
-3.245327347818861,-2.697564434467992,-0.27031860367110777,0.3321375552103084,-1.5066726808415432,29,25.53114889418194
-3.259875646582458,-2.4931202898460496,0.39035184036602316,1.4626177047513125,-1.0967764893791379,19,24.13234197149441
-3.0198018144612666,-2.3698438589197792,0.5941624809729774,1.6678575473771384,-0.944596360741303,15,22.89863364223197
-3.0532144560497145,-2.4502045771333316,0.12237237250411777,0.9863506430903306,-1.1724948804525632,25,24.975160805046414
-19.4592448653988,-18.735604199051497,-15.936605533992047,-15.170069224437537,-17.354220041016962,191,50.674856617164835
-6.797508981537222,-6.168282811254795,-3.4075554353150577,-2.6865611925348967,-4.805612790837666,102,35.06116697706214
-4.3552856091749135,-3.8584360764631014,-1.875981396797945,-1.3162358147896724,-2.8826497422490793,49,28.259078419282936
-4.74289207352216,-4.1139686144043,-1.9574708855439487,-1.3424164695457987,-3.0586571510775724,67,30.19071915878121
-13.86906006922646,-12.927536804935817,-10.217277001509727,-9.547040156413399,-11.5573176452828,166,43.59567525130276
-8.505980433161756,-7.736896003779426,-5.008573786168224,-4.231927979427751,-6.4561473158971845,113,37.08478268073727
-5.70899390135555,-4.953172540765005,-2.4604529828489548,-1.8821721758451224,-3.635029368110453,83,32.485824158624645
-4.902016773412387,-4.174151108196324,-2.124066763335975,-1.6396166836471406,-3.133586210113859,58,29.00295923613538
-4.3552856091749135,-3.8584360764631014,-1.875981396797945,-1.3162358147896724,-2.8826497422490793,46,28.10241336251355
-19.604254772638544,-18.825090379166546,-16.09540727446664,-15.40899756523994,-17.47507854856691,196,51.38432242438784
-12.801500479698024,-12.16663335792301,-8.937139606142182,-7.61863403716672,-10.649587543394881,158,42.519360620907
-19.51452491051528,-18.770961581986327,-16.068232874279495,-15.382854354601433,-17.43173998222755,194,51.0694969273228
-4.466937069475723,-3.935578832215987,-1.6751281300338654,-0.8167688855465405,-2.8733027816780186,77,31.629011420757177
-5.2048054664954595,-4.509719601318642,-2.2089630805067113,-1.45076246300904,-3.3149361364634866,81,32.19332461481713
-3.777229944141535,-3.211462380678381,-0.6599803470875482,0.026975908382024245,-1.9672702086772238,36,26.780955215305944
-5.941323158569217,-5.213073603700889,-2.7319706692752646,-2.2279829032265472,-3.926099880289834,90,32.995846986237666
-8.51203897171911,-7.938892067637977,-6.029742537087551,-5.465394647329072,-6.999581914331847,130,38.77487572893555
-15.479498219439716,-14.26825477895986,-10.372405109095936,-9.174819257655658,-12.340279798275521,180,45.87151856798492
-8.460468662863766,-7.9478192573749205,-6.080679279782496,-5.541410977528488,-7.028297496859058,138,39.513348821469116
-8.51203897171908,-7.938892067637999,-6.0297425370874995,-5.465394647329015,-6.999581914331808,128,38.64784072384977
-15.336863444113618,-14.121229151759522,-10.6667204598473,-9.891039279566696,-12.342812561535597,175,44.84762930416733
-15.470799127344346,-13.973507479352762,-10.494805380724122,-9.808074406157026,-12.163181242843018,171,44.17709478181696
-7.271007689048177,-6.677956445138866,-4.135100684668188,-3.540849159389744,-5.371140130680238,108,35.852784327419336
-4.791266710477498,-4.098890636212724,-2.023693808480823,-1.44321052644105,-3.0497979651919938,56,28.733466743931018
-15.336863444113618,-14.121229151759522,-10.6667204598473,-9.891039279566696,-12.342812561535597,176,44.92959861661899
-7.271007689048177,-6.677956445138866,-4.135100684668188,-3.540849159389744,-5.371140130680238,110,36.110867352828116
-17.440535514626273,-16.31764637497594,-12.314920842250048,-11.221038347731046,-14.282008074452396,186,48.68505270589259
-4.466937069475723,-3.935578832215987,-1.6751281300338654,-0.8167688855465405,-2.8733027816780186,76,31.55487220221606
-3.4862669504408976,-2.9446710879995406,-0.47300687281713377,0.17079818632580113,-1.7323959671519689,33,26.646163352583528
-8.380823703891537,-7.8934536206222905,-6.049542242677443,-5.512404613594728,-6.98422175227063,135,39.30063619664423
-5.46107121497988,-4.6172213863253235,-2.270248132065947,-1.726381653727893,-3.3828735070674587,61,29.64331210279817
-8.487523454037373,-7.978171860118899,-6.096521392173497,-5.562357631998813,-7.050877104582598,140,40.110444891506475
-3.874056438328336,-3.0181138615648306,-0.24823156621787051,0.5276668667017548,-1.6195435620594127,12,21.208081324059467
-3.874056438328336,-3.018113861564842,-0.24823156621794443,0.5276668667017556,-1.6195435620594405,10,21.06055935727275
-9.316846801552035,-8.46415731264491,-6.3772302638415,-5.886658533162215,-7.382897235947586,143,40.51843338626395
-8.730148827052563,-8.011878491356796,-5.855617002953998,-5.158192901884553,-6.962953193944564,119,37.64770541738773
-12.13730117063711,-11.266068989329355,-6.844765618758907,-6.209508315721889,-8.832932051935757,155,41.96854167158444
-4.404305219874288,-3.534012844982959,-0.4141999355388282,0.3810056410410369,-1.9523315417868439,5,18.870035342292518
-15.376890997997608,-14.02976826902364,-10.571500189693893,-9.857660167825395,-12.260685740575616,174,44.700632828082895
-15.376890997997608,-14.02976826902364,-10.571500189693893,-9.857660167825395,-12.260685740575616,173,44.60395759057551
-13.393680567522388,-12.63179570406759,-10.003432580398464,-9.305965884339871,-11.34006656194594,164,43.25654660748349
-9.449379338713396,-8.565864188198725,-6.4208976139345735,-5.895810426632457,-7.457609440037576,151,41.29128204941773
-20.88008754743843,-19.718000138496432,-16.318955679032207,-15.549941592653981,-17.978050983743348,200,51.880588110234186
-3.1745828397062836,-2.4500244165882803,0.4600714624513426,1.5558836297813028,-1.033902653241467,16,23.369521225493692
-4.742892073522106,-4.113968614404376,-1.9574708855439742,-1.3424164695457426,-3.0586571510776017,70,30.335169214954803
-9.39109774473939,-8.326265121028667,-5.997070841878857,-5.310459809051483,-7.149996473214672,124,38.27779186040244
-4.791266710477415,-4.098890636212821,-2.0236938084807603,-1.44321052644105,-3.0497979651920426,53,28.544146916686095
-7.173738277441106,-6.577893844052323,-4.010471542692267,-3.42283538263743,-5.2700303451417705,107,35.68440352683606
-9.316760458323145,-8.46945935491691,-6.404326681283487,-5.895910671995769,-7.404033135432446,148,40.96994534911793
-5.694381474970108,-4.843279050038498,-2.4102684103785146,-1.8673112398689287,-3.5388531680623405,63,29.770615509351327
-8.554846694102126,-8.043740121728552,-6.16781895705215,-5.6436381279744925,-7.1108556542683115,141,40.256847866415676
-8.380823703891652,-7.893453620622367,-6.049542242677486,-5.5124046135947555,-6.984221752270621,137,39.39927388007767
-4.791266710477498,-4.098890636212724,-2.023693808480823,-1.44321052644105,-3.0497979651919938,54,28.54616513253863
-3.777229944141535,-3.211462380678381,-0.6599803470875482,0.026975908382024245,-1.9672702086772238,37,27.020962261790118
-12.801500479698053,-12.166633357923136,-8.937139606142164,-7.618634037166828,-10.649587543394883,159,42.80712510741008
-6.785984679117314,-5.924026631849779,-3.1833607123329126,-2.577784088399876,-4.541498495808811,94,33.64461455439427
-9.316846801552035,-8.46415731264491,-6.3772302638415,-5.886658533162215,-7.382897235947586,146,40.77753423549976
-4.355285609174861,-3.858436076463073,-1.8759813967979024,-1.316235814789561,-2.882649742249028,48,28.244651144699976
-15.4628065940907,-14.21231780605482,-10.827073715757928,-9.98123231675331,-12.490147956865753,178,45.21834948000918
-3.259875646582458,-2.4931202898460496,0.39035184036602316,1.4626177047513125,-1.0967764893791379,21,24.25511560655822
-9.316760458323115,-8.46945935491693,-6.404326681283461,-5.895910671995851,-7.404033135432427,149,41.122725350885574
-8.51203897171908,-7.938892067637999,-6.0297425370874995,-5.465394647329015,-6.999581914331808,129,38.71362055984299
-8.362947310217425,-7.784589956781479,-5.417076962214559,-4.677541019765197,-6.685597688889742,114,37.14394622432423
-8.554846694102181,-8.043740121728579,-6.167818957052153,-5.643638127974493,-7.110855654268325,142,40.340181497081936
-9.39109774473939,-8.326265121028667,-5.997070841878857,-5.310459809051483,-7.149996473214672,123,38.18773827091023
-5.694381474970108,-4.843279050038498,-2.4102684103785146,-1.8673112398689287,-3.5388531680623405,66,29.895431752559457
-5.941323158569383,-5.213073603700929,-2.7319706692752077,-2.2279829032266028,-3.9260998802898217,87,32.85829676781191
-8.676700642671616,-8.00734374989449,-5.9032528524792065,-5.223714004585418,-6.981412983186414,120,37.879036519085695
-3.152437162462885,-2.4603726563192225,0.2643796284891192,1.2138038050317435,-1.1216475253295684,22,24.497071248474327
-4.249244612635143,-3.7647995414760516,-1.646140030184915,-0.9055093598808253,-2.7147770459573075,45,27.92824312265035
-20.88008754743843,-19.718000138496432,-16.318955679032207,-15.549941592653981,-17.978050983743348,198,51.61675835667717
-3.9024928544844717,-3.1140193487227523,-0.17893140893603443,0.7512956267599304,-1.6581293985154992,4,18.206194942392177
-3.203915570272983,-2.5994753634708445,-0.02423166812690158,0.6890655457414726,-1.3394950302887838,26,25.091952277373736
-12.995954171061085,-12.367850524506338,-9.674749412342033,-8.936111041578295,-11.055470278672347,161,42.923464717312285
-13.86906006922646,-12.927536804935817,-10.217277001509727,-9.547040156413399,-11.5573176452828,169,43.70929490558462
-10.298834655657274,-9.196169858662502,-6.520667678881454,-6.012740537975082,-7.700979838955917,154,41.718818033506075
-7.173738277441106,-6.577893844052323,-4.010471542692267,-3.42283538263743,-5.2700303451417705,105,35.4548691094671
-8.730148827052563,-8.011878491356796,-5.855617002953998,-5.158192901884553,-6.962953193944564,117,37.59102440944216
-4.249244612635117,-3.7647995414760658,-1.6461400301848268,-0.9055093598807421,-2.7147770459572627,41,27.762650659272374
-5.694381474970052,-4.843279050038509,-2.410268410378535,-1.8673112398690077,-3.5388531680623143,65,29.78252921303904
-5.941323158569383,-5.213073603700929,-2.7319706692752077,-2.2279829032266028,-3.9260998802898217,89,32.90036289631241
-4.622679972595404,-3.729149937203411,-1.0554242981638706,-0.26432355451255773,-2.4594787437759322,38,27.522697272754378
-10.29883465565722,-9.196169858662472,-6.520667678881544,-6.012740537975052,-7.700979838955883,153,41.5692897010734
-3.393961185514132,-2.5889475980964276,0.31258307714353534,1.2173740950802552,-1.1752147252584586,14,22.0059266123205
-3.7772299441415935,-3.2114623806784324,-0.6599803470876278,0.026975908381745003,-1.9672702086772438,35,26.756770644157655
-3.0532144560497145,-2.4502045771333316,0.12237237250411777,0.9863506430903306,-1.1724948804525632,24,24.904565504215995
-9.39109774473939,-8.326265121028667,-5.997070841878857,-5.310459809051483,-7.149996473214672,122,38.13747700717184
-3.302134202506916,-2.7610190847045657,-0.33650401745971337,0.26296287088006864,-1.5750648773062275,30,25.948493906770253
-8.380823703891652,-7.893453620622367,-6.049542242677486,-5.5124046135947555,-6.984221752270621,136,39.353155872065294
-15.470799127344346,-13.973507479352762,-10.494805380724122,-9.808074406157026,-12.163181242843018,172,44.41287147787657
-7.029905704502858,-6.369266587893301,-3.7475395615656844,-3.0081190476390898,-5.041565357444788,103,35.2018285539123
-8.404077539731446,-7.915719586117831,-6.052045193411866,-5.517348574116766,-6.996142642030807,134,39.121065357536274
-5.694381474970052,-4.843279050038509,-2.410268410378535,-1.8673112398690077,-3.5388531680623143,62,29.767121919860628
-8.404077539731475,-7.915719586117717,-6.052045193411792,-5.517348574116712,-6.996142642030778,132,39.02913592662053
-3.0532144560497145,-2.4502045771333316,0.12237237250411777,0.9863506430903306,-1.1724948804525632,23,24.823046221372827
-6.492892457686127,-5.843207453329915,-3.1682893926293643,-2.474953755323498,-4.516108006328001,99,34.38583077041074
-3.259875646582458,-2.4931202898460496,0.39035184036602316,1.4626177047513125,-1.0967764893791379,20,24.237444994564683
-5.941323158569217,-5.213073603700889,-2.7319706692752646,-2.2279829032265472,-3.926099880289834,88,32.86945951803051
-13.869060069226602,-12.927536804935809,-10.217277001509721,-9.547040156413484,-11.557317645282792,168,43.700503960155764
-9.31684680155206,-8.46415731264494,-6.3772302638415,-5.886658533162354,-7.382897235947597,144,40.604542363321656
-4.4669370694758666,-3.935578832215941,-1.6751281300339333,-0.8167688855466784,-2.8733027816780345,75,31.4579238828768
-4.791266710477415,-4.098890636212821,-2.0236938084807603,-1.44321052644105,-3.0497979651920426,55,28.691840272897117
-4.3552856091749135,-3.8584360764631014,-1.875981396797945,-1.3162358147896724,-2.8826497422490793,47,28.145794321804498
-4.902016773412387,-4.174151108196324,-2.124066763335975,-1.6396166836471406,-3.133586210113859,59,29.02864788301286
