q_250,q_10,q_90,q_975,x_mean,index,caloriesConsumed
194.88007499121545,196.54996442398397,202.72803509358062,204.32012653974982,199.6397794891086,189,50.22837973878115
181.37412183801914,181.37412183801914,181.37412183801914,181.37412183801914,181.37412183801655,139,39.9799514409659
197.51677806671202,198.9244794716253,203.96604723777858,205.21502054573946,201.43002496821504,193,50.92736348464251
173.12929889127804,174.40750953501055,179.24942340641786,180.57323413163346,176.84916534276007,84,32.55613020126837
174.22364825371395,175.62776358158987,180.84447085089937,182.22695167750334,178.23862476109065,97,34.27324611839393
174.9885513085714,176.3346986711542,181.67952883630363,183.11291637810257,179.00019513051797,93,33.526708387589906
179.91267280506528,179.91267280506528,179.91267280506528,179.91267280506528,179.91267280505,28,25.409857877540702
171.78871766640722,172.94211806969247,177.79319045976075,179.113714220534,175.36352724646207,51,28.29370281918365
197.4878556819736,198.98242612330012,204.06205746187328,205.45732273784836,201.47312182009952,197,51.5304108458499
178.09371127705614,178.09371127705614,178.09371127705614,178.09371127705614,178.09371127703807,71,30.502023573260047
193.45367582151067,193.45367582151067,193.45367582151067,193.45367582151067,193.45367582151627,177,45.205724094807366
173.47119440768938,174.91602046814455,179.93309993634156,181.49748049569257,177.47565084522734,32,26.619418984040152
176.97741945277573,178.3498315061371,183.39087768507892,184.715311049289,180.88682058408548,7,19.272974068421398
175.72970247771283,175.72970247771283,175.72970247771283,175.72970247771283,175.72970247769965,82,32.41623124992022
181.5339825010796,183.2078975997701,189.4084819766712,190.81348819161195,186.31004916740508,157,42.48690021446907
184.61759653019314,186.10682101832583,191.8724317596567,193.51919138578194,188.97464457445196,170,44.113838421872664
191.32184864821102,192.7798422525942,198.4843772619303,200.1350317989619,195.6362521980246,184,48.37295013860796
175.21826351481954,176.64928682672638,182.41896289620945,183.94056649063032,179.52987514002777,9,20.694062345881164
200.51402290995009,200.51402290995009,200.51402290995009,200.51402290995009,200.51402290994258,195,51.249940150041994
178.77594932044337,178.77594932044337,178.77594932044337,178.77594932044337,178.77594932043388,60,29.374845336048914
176.86622806345085,176.86622806345085,176.86622806345085,176.86622806345085,176.86622806346628,111,36.265318100480975
179.82410667719498,179.82410667719498,179.82410667719498,179.82410667719498,179.8241066772009,133,39.04987837984576
171.144162334842,172.63805071526824,177.56932149647457,178.88795522103553,175.08230511631353,52,28.440039155070416
183.47745338553867,183.47745338553867,183.47745338553867,183.47745338553867,183.4774533855629,6,19.00922404028701
172.74637501171742,174.11388313795067,179.27057688539062,180.60789545629578,176.71520927750893,74,31.165659268386875
181.2951129300039,181.2951129300039,181.2951129300039,181.2951129300039,181.29511293000536,106,35.67343923457794
175.04743553707624,175.04743553707624,175.04743553707624,175.04743553707624,175.04743553709,44,27.836107114693526
177.87595494412224,177.87595494412224,177.87595494412224,177.87595494412224,177.87595494414094,39,27.629794675938104
182.25928059007938,182.25928059007938,182.25928059007938,182.25928059007938,182.2592805900993,118,37.64359602772252
177.9355789304846,177.9355789304846,177.9355789304846,177.9355789304846,177.93557893050675,95,33.86671352851135
181.51420201682038,181.51420201682038,181.51420201682038,181.51420201682038,181.5142020168383,127,38.47878209202159
174.38307742193714,175.84169265978136,181.30598922780507,182.68212519065125,178.5412545151072,100,34.570218991862525
171.81598066051538,173.2122787674378,178.08811798501046,179.38878811117937,175.66491920519644,40,27.743116995252088
187.8809936924925,189.376270428126,194.85929452595147,196.39257501666143,192.10772647708598,179,45.42809785937813
184.86825778332584,184.86825778332584,184.86825778332584,184.86825778332584,184.86825778334511,150,41.17431820431889
189.46144957494695,189.46144957494695,189.46144957494695,189.46144957494695,189.4614495749366,165,43.420204762461154
171.49300206522892,173.16154052591318,178.7976387265034,180.21457437302365,175.9728052447021,17,23.71969327469033
186.08864907643184,186.08864907643184,186.08864907643184,186.08864907643184,186.0886490764173,162,42.96787671822201
172.25884633516577,173.9083868596215,179.77371428942448,181.33557382532754,176.8412179687064,13,21.433880772967804
173.25872644244333,174.5986788767637,179.63501107821577,181.20285312143602,177.0858564680658,73,30.733022859622427
171.54419615470127,173.08520936714712,178.8391926063841,180.30299134895102,175.96553272561965,18,24.021844390855357
176.14201653381784,177.64316567587758,183.0591320358696,184.44039156343536,180.31841696473745,3,18
197.9067326488769,197.9067326488769,197.9067326488769,197.9067326488769,197.9067326488674,188,49.576980150028454
172.77986950325447,174.04432248265562,179.17251428927278,180.49818284459883,176.6129757673622,64,29.77285271344977
176.4781214609401,176.4781214609401,176.4781214609401,176.4781214609401,176.4781214609629,85,32.722550245159454
172.77625802754753,174.09909283809756,179.0820614505315,180.38924346525232,176.57831871717886,79,31.904403170840553
176.794110320275,178.1887058871102,183.27317164513235,184.55599134839244,180.73508361991003,121,38.09355979716858
193.62173499926647,193.62173499926647,193.62173499926647,193.62173499926647,193.6217349992603,183,47.80312681231619
191.31103381047612,192.8105106539213,198.54743432738937,200.06603458111906,195.67104380105513,185,48.44923964613453
173.05944274655994,174.50063671335565,179.51186844082713,180.86431929851304,176.9652238516461,29,25.53114889418194
171.75969785824256,173.3018515231434,178.82149416493115,180.2037647844109,176.08599802875105,19,24.13234197149441
170.69317204896336,172.34869653213318,178.18901663405882,179.76264990847238,175.2826755903987,15,22.89863364223197
172.36443730985025,172.36443730985025,172.36443730985025,172.36443730985025,172.36443730982765,25,24.975160805046414
202.38921391156197,202.38921391156197,202.38921391156197,202.38921391156197,202.38921391157865,191,50.674856617164835
174.9959503731879,176.30895602693056,181.62181303837644,182.86108433397396,178.95654786260218,102,35.06116697706214
172.51619934604648,172.51619934604648,172.51619934604648,172.51619934604648,172.51619934604955,49,28.259078419282936
172.91929193048907,174.2761516566427,179.3822278535704,180.82801705383983,176.84107382221936,67,30.19071915878121
184.4929880248802,185.99113628267713,191.3528888689367,192.76939621084807,188.6560268768262,166,43.59567525130276
173.70841691146947,175.50670968814967,181.26527457706115,182.82539906265487,178.40459953395998,113,37.08478268073727
175.22830569950563,175.22830569950563,175.22830569950563,175.22830569950563,175.22830569951034,83,32.485824158624645
174.4624687585573,174.4624687585573,174.4624687585573,174.4624687585573,174.462468758568,58,29.00295923613538
177.9787961178405,177.9787961178405,177.9787961178405,177.9787961178405,177.9787961178292,46,28.10241336251355
197.4942809854278,198.89746291319102,204.03845241985724,205.33484067883575,201.47909859622106,196,51.38432242438784
186.7731761138624,186.7731761138624,186.7731761138624,186.7731761138624,186.77317611384868,158,42.519360620907
204.8268155679814,204.8268155679814,204.8268155679814,204.8268155679814,204.8268155679991,194,51.0694969273228
172.90665854267328,174.16949222256704,179.1372549661753,180.6099732975846,176.6484091190784,77,31.629011420757177
172.78528815166595,174.12912976680153,179.0591538827612,180.5047146088529,176.66323793095054,81,32.19332461481713
171.66191331311225,172.9999911501976,178.22898403530706,179.47616575554568,175.608889107103,36,26.780955215305944
174.8554921907935,174.8554921907935,174.8554921907935,174.8554921907935,174.85549219080497,90,32.995846986237666
183.0020779637454,183.0020779637454,183.0020779637454,183.0020779637454,183.00207796375855,130,38.77487572893555
192.79578086350654,192.79578086350654,192.79578086350654,192.79578086350654,192.7957808634981,180,45.87151856798492
183.03299768479667,183.03299768479667,183.03299768479667,183.03299768479667,183.0329976847878,138,39.513348821469116
178.09810916935095,179.45676359708554,184.30963710742947,185.73532226781398,181.86485434400186,128,38.64784072384977
186.52555068457696,188.16118808177168,194.2021182867079,195.94512945295997,191.1902380562167,175,44.84762930416733
184.93609500093353,186.40282632549454,192.0969122322233,193.7692002882422,189.231719226624,171,44.17709478181696
178.10592454665695,178.10592454665695,178.10592454665695,178.10592454665695,178.10592454663632,108,35.852784327419336
171.19432426759954,172.6078347866098,177.51477425261186,178.8426341243573,175.0881608470388,56,28.733466743931018
186.57173853986777,188.15812593471236,194.17368188196428,195.92888398442673,191.1773617345037,176,44.92959861661899
180.96844274728335,180.96844274728335,180.96844274728335,180.96844274728335,180.96844274727832,110,36.110867352828116
197.03710065165075,197.03710065165075,197.03710065165075,197.03710065165075,197.03710065165072,186,48.68505270589259
172.7687232048887,174.14653717075421,179.15908280918507,180.48825981561097,176.67028554004096,76,31.55487220221606
178.1425736248434,178.1425736248434,178.1425736248434,178.1425736248434,178.1425736248488,33,26.646163352583528
183.2390657352621,183.2390657352621,183.2390657352621,183.2390657352621,183.23906573525335,135,39.30063619664423
174.32629098578877,174.32629098578877,174.32629098578877,174.32629098578877,174.32629098580003,61,29.64331210279817
179.03051072481227,180.46102770076638,185.3736549160388,186.6715667580718,182.90087095490367,140,40.110444891506475
179.0404151371151,179.0404151371151,179.0404151371151,179.0404151371151,179.04041513710246,12,21.208081324059467
174.38303331703383,175.8101309740662,181.17684876325112,182.62824601939988,178.49970377259658,10,21.06055935727275
183.54330863486584,183.54330863486584,183.54330863486584,183.54330863486584,183.54330863488482,143,40.51843338626395
176.58460973818742,178.03356622446105,183.13140786210204,184.44483150045826,180.5812565608046,119,37.64770541738773
180.84976457670146,182.45820149559344,188.65498749881016,190.38353948186725,185.50260024122932,155,41.96854167158444
180.7409838308542,180.7409838308542,180.7409838308542,180.7409838308542,180.74098383087298,5,18.870035342292518
185.36274372060512,186.81805235797523,192.9769403534049,194.65851081769577,189.85926368637794,174,44.700632828082895
185.30436833718954,186.89644719478562,192.901609572885,194.67643382010007,189.86150477210037,173,44.60395759057551
184.2565801189279,185.69792859473006,190.873833760506,192.34226129057697,188.23615562461595,164,43.25654660748349
183.28704015924458,183.28704015924458,183.28704015924458,183.28704015924458,183.2870401592305,151,41.29128204941773
203.3675727006406,203.3675727006406,203.3675727006406,203.3675727006406,203.3675727006278,200,51.880588110234186
171.07402175958595,172.7238084840532,178.51354931006378,179.92114815288417,175.61616234883087,16,23.369521225493692
175.19747132537037,175.19747132537037,175.19747132537037,175.19747132537037,175.19747132537591,70,30.335169214954803
176.92057522101612,178.3490409862511,183.64946097845854,185.1587081815079,180.98534693684917,124,38.27779186040244
172.64772150035256,172.64772150035256,172.64772150035256,172.64772150035256,172.64772150036214,53,28.544146916686095
175.76353266563578,177.10262168772212,182.1470278437918,183.5155534893874,179.60724402314972,107,35.68440352683606
180.15475432889684,181.413256311627,186.5413138250499,187.89984061213923,183.99339756695872,148,40.96994534911793
177.499467203771,177.499467203771,177.499467203771,177.499467203771,177.49946720375138,63,29.770615509351327
181.25663550575956,181.25663550575956,181.25663550575956,181.25663550575956,181.25663550573933,141,40.256847866415676
178.78552801246153,180.19201496236786,185.2282359056501,186.52867408750834,182.7154002187106,137,39.39927388007767
171.2647697446225,172.54271494064483,177.57518781213622,178.8594069079369,175.0700627018831,54,28.54616513253863
171.76134668815126,173.09220423688197,178.21732678736328,179.66403158505636,175.66347347445833,37,27.020962261790118
182.63663153251244,184.27129123452926,189.837006374951,191.24751306521006,187.06907471321207,159,42.80712510741008
181.1382532358572,181.1382532358572,181.1382532358572,181.1382532358572,181.13825323584666,94,33.64461455439427
185.12470936144547,185.12470936144547,185.12470936144547,185.12470936144547,185.12470936145897,146,40.77753423549976
171.6108194133564,172.97692125370938,177.70559257441235,178.98031210011266,175.32886921254416,48,28.244651144699976
187.8279530840326,189.36041983973382,194.96249798137916,196.58173259891865,192.14046694817262,178,45.21834948000918
171.85073153410298,173.35896627556474,178.90645359238576,180.33119311051632,176.0951291921531,21,24.25511560655822
183.98020026515323,183.98020026515323,183.98020026515323,183.98020026515323,183.98020026516,149,41.122725350885574
178.00483124173616,179.352145710999,184.32676523799154,185.6779885484466,181.8701709303652,129,38.71362055984299
176.0673855487049,177.51985315034645,183.01462052534544,184.37745529638514,180.27255493986328,114,37.14394622432423
179.0715492302285,180.41712321674873,185.4476630328545,186.85450996879797,182.97361603602147,142,40.340181497081936
177.01205195233658,178.32797852362887,183.62138792910488,185.08463352278622,180.97777410416128,123,38.18773827091023
179.93279055340642,179.93279055340642,179.93279055340642,179.93279055340642,179.93279055342205,66,29.895431752559457
173.30315949159467,174.6004346976207,179.4974480551675,180.82372737961992,177.06214285181,87,32.85829676781191
179.12603507900545,179.12603507900545,179.12603507900545,179.12603507900545,179.1260350790103,120,37.879036519085695
171.9736042294548,173.39513260689813,178.78112987395127,180.20973937804933,176.04926360897014,22,24.497071248474327
174.41180183152866,174.41180183152866,174.41180183152866,174.41180183152866,174.41180183153716,45,27.92824312265035
204.19144273327927,204.19144273327927,204.19144273327927,204.19144273327927,204.1914427332812,198,51.61675835667717
176.17881761894793,177.677208561567,183.05502633954458,184.62847512105571,180.3637801142914,4,18.206194942392177
172.6298341570895,173.99830782992206,179.2969266238376,180.68954199532533,176.6311006011936,26,25.091952277373736
189.6259195778047,189.6259195778047,189.6259195778047,189.6259195778047,189.6259195777896,161,42.923464717312285
184.52643042411975,186.00874702028142,191.2357253996255,192.75747190848233,188.63524192876972,169,43.70929490558462
180.83052586404676,182.17720566310416,187.5389082792514,188.90296683573055,184.81987534750007,154,41.718818033506075
175.7039108486038,177.09471810381524,182.14722201317008,183.4998660517873,179.62643500776232,105,35.4548691094671
176.65091776838014,177.94771346850237,183.09196104096696,184.4284009634193,180.56435780824813,117,37.59102440944216
171.84631697778698,173.21927239248362,178.1189251186073,179.35395284575736,175.6791314840194,41,27.762650659272374
172.6119208556118,173.97955017228855,179.1369569061573,180.49244955779557,176.55827331238297,65,29.78252921303904
173.40189236287952,174.58721277294816,179.55324459718443,180.84768974716442,177.09808391870203,89,32.90036289631241
175.7403435477134,175.7403435477134,175.7403435477134,175.7403435477134,175.74034354769333,38,27.522697272754378
184.33442010331783,184.33442010331783,184.33442010331783,184.33442010331783,184.33442010333863,153,41.5692897010734
173.0209214198931,173.0209214198931,173.0209214198931,173.0209214198931,173.02092141987515,14,22.0059266123205
172.30851634753728,172.30851634753728,172.30851634753728,172.30851634753728,172.30851634754617,35,26.756770644157655
176.14820945351173,176.14820945351173,176.14820945351173,176.14820945351173,176.1482094535275,24,24.904565504215995
176.87490822728833,178.40959054999078,183.675022511558,185.2489141139693,181.01981701630064,122,38.13747700717184
172.9590134617156,174.17952755032704,179.3541595739078,180.68138680044927,176.77845222679173,30,25.948493906770253
178.94035903823928,180.27528398713156,185.20838814512678,186.5607294122904,182.72569146948106,136,39.353155872065294
184.83286548599304,186.31939801025536,192.2489155843186,193.8071278463228,189.21514912586576,172,44.41287147787657
177.78526430776736,177.78526430776736,177.78526430776736,177.78526430776736,177.78526430775602,103,35.2018285539123
181.75351275958607,181.75351275958607,181.75351275958607,181.75351275958607,181.75351275957823,134,39.121065357536274
172.79236476159252,174.06404695538498,179.20622207375214,180.58090945315885,176.6001099731593,62,29.767121919860628
178.08469693900236,179.42387930840445,184.44580123525972,185.69617810681223,181.8998654964152,132,39.02913592662053
175.96858037888006,175.96858037888006,175.96858037888006,175.96858037888006,175.9685803788903,23,24.823046221372827
176.4745012374214,176.4745012374214,176.4745012374214,176.4745012374214,176.4745012374157,99,34.38583077041074
171.697935357189,173.25378704068572,178.88648786726867,180.3586637192997,176.1269966247009,20,24.237444994564683
176.31668750108705,176.31668750108705,176.31668750108705,176.31668750108705,176.3166875010697,88,32.86945951803051
188.54893250523577,188.54893250523577,188.54893250523577,188.54893250523577,188.5489325052199,168,43.700503960155764
179.57004645407773,180.85851963676726,186.007313806335,187.2665961645681,183.4373301670804,144,40.604542363321656
175.01566988091096,175.01566988091096,175.01566988091096,175.01566988091096,175.0156698809023,75,31.4579238828768
174.8337479166582,174.8337479166582,174.8337479166582,174.8337479166582,174.8337479166488,55,28.691840272897117
177.09705517144099,177.09705517144099,177.09705517144099,177.09705517144099,177.097055171418,47,28.145794321804498
177.04358194608827,177.04358194608827,177.04358194608827,177.04358194608827,177.04358194608076,59,29.02864788301286
